# t x y z vx vy vz m
69970.000 33.95987 36.08106 -0.00692 -0.00178 0.00257 -0.00000 1.000e+04 
69980.000 -49.77422 -7.63920 0.00414 -0.00051 0.00016 0.00000 1.000e+04 
69990.000 43.21686 19.01055 -0.00879 -0.00131 0.00291 -0.00000 1.000e+04 
70000.000 -51.21103 10.42864 0.00222 -0.00102 0.00017 0.00000 1.000e+04 
70010.000 45.04356 -1.02830 -0.00117 -0.00070 0.00303 -0.00000 1.000e+04 
70020.000 -46.25890 27.21293 -0.00605 -0.00146 0.00034 0.00000 1.000e+04 
70030.000 38.16927 -20.84171 0.00609 -0.00004 0.00285 -0.00000 1.000e+04 
70040.000 -35.80948 41.02191 0.00145 -0.00182 0.00064 0.00000 1.000e+04 
70050.000 22.84020 -36.29407 0.00089 0.00049 0.00235 -0.00000 1.000e+04 
70060.000 -21.21226 50.16071 -0.00263 -0.00206 0.00102 0.00000 1.000e+04 
70070.000 2.26793 -43.39648 -0.00036 0.00071 0.00166 -0.00000 1.000e+04 
70080.000 -4.19927 53.54802 -0.00304 -0.00217 0.00147 0.00000 1.000e+04 
70090.000 -18.64318 -40.94721 -0.00366 0.00059 0.00099 -0.00000 1.000e+04 
70100.000 13.06426 50.68557 -0.00286 -0.00213 0.00195 -0.00000 1.000e+04 
70110.000 -36.04238 -30.42914 -0.00329 0.00020 0.00048 0.00000 1.000e+04 
70120.000 28.74003 41.42914 -0.00445 -0.00191 0.00241 -0.00000 1.000e+04 
70130.000 -47.31316 -14.55904 0.00097 -0.00030 0.00021 0.00000 1.000e+04 
70140.000 40.26616 26.35374 0.00139 -0.00152 0.00279 0.00000 1.000e+04 
70150.000 -51.51797 3.44856 0.00140 -0.00082 0.00015 -0.00000 1.000e+04 
70160.000 45.29926 6.98978 0.00343 -0.00095 0.00301 0.00000 1.000e+04 
70170.000 -48.89765 21.11874 -0.00327 -0.00130 0.00026 -0.00000 1.000e+04 
70180.000 41.81259 -13.57449 0.00140 -0.00028 0.00296 0.00000 1.000e+04 
70190.000 -40.35983 36.28408 -0.00485 -0.00169 0.00051 0.00000 1.000e+04 
70200.000 29.50996 -31.16678 0.00228 0.00032 0.00258 -0.00000 1.000e+04 
70210.000 -27.30075 47.23951 0.00171 -0.00198 0.00086 0.00000 1.000e+04 
70220.000 10.60158 -41.74049 -0.00341 0.00067 0.00194 -0.00000 1.000e+04 
70230.000 -11.08006 52.97740 0.00093 -0.00214 0.00129 -0.00000 1.000e+04 
70240.000 -10.79234 -42.95268 0.00001 0.00067 0.00123 0.00000 1.000e+04 
70250.000 6.32448 52.57925 -0.00217 -0.00216 0.00176 -0.00000 1.000e+04 
70260.000 -29.91155 -35.32716 0.00092 0.00037 0.00065 -0.00000 1.000e+04 
70270.000 22.96943 45.78304 -0.00380 -0.00202 0.00223 0.00000 1.000e+04 
70280.000 -43.77873 -21.15836 0.00042 -0.00010 0.00029 -0.00000 1.000e+04 
70290.000 36.45195 32.77313 -0.00323 -0.00169 0.00266 0.00000 1.000e+04 
70300.000 -50.70503 -3.67955 -0.00233 -0.00062 0.00015 -0.00000 1.000e+04 
70310.000 44.29495 14.84626 -0.00020 -0.00119 0.00295 -0.00000 1.000e+04 
70320.000 -50.65703 14.46782 -0.00329 -0.00112 0.00020 0.00000 1.000e+04 
70330.000 44.26656 -5.67881 -0.00354 -0.00054 0.00302 -0.00000 1.000e+04 
70340.000 -44.26861 30.83932 0.00156 -0.00155 0.00040 -0.00000 1.000e+04 
70350.000 35.27499 -24.93007 0.00160 0.00011 0.00276 0.00000 1.000e+04 
70360.000 -32.84766 43.52028 -0.00171 -0.00188 0.00072 -0.00000 1.000e+04 
70370.000 18.56959 -38.64139 0.00110 0.00057 0.00221 0.00000 1.000e+04 
70380.000 -17.68884 51.39691 -0.00158 -0.00209 0.00112 -0.00000 1.000e+04 
70390.000 -2.24975 -43.61441 -0.00094 0.00071 0.00151 -0.00000 1.000e+04 
70400.000 -0.58332 53.50490 0.00140 -0.00217 0.00157 0.00000 1.000e+04 
70410.000 -22.78831 -39.28535 0.00144 0.00052 0.00086 -0.00000 1.000e+04 
70420.000 16.51792 49.26180 -0.00070 -0.00210 0.00204 0.00000 1.000e+04 
70430.000 -38.92021 -27.50427 0.00321 0.00010 0.00041 -0.00000 1.000e+04 
70440.000 31.43114 38.79355 -0.00443 -0.00185 0.00250 0.00000 1.000e+04 
70450.000 -48.73896 -11.10127 0.00485 -0.00041 0.00018 0.00000 1.000e+04 
70460.000 41.84075 22.68990 -0.00419 -0.00142 0.00286 -0.00000 1.000e+04 
70470.000 -51.52460 6.84246 0.00301 -0.00092 0.00016 0.00000 1.000e+04 
70480.000 45.28679 3.05751 -0.00579 -0.00083 0.00303 -0.00000 1.000e+04 
70490.000 -47.79514 24.08738 0.00435 -0.00138 0.00030 0.00000 1.000e+04 
70500.000 40.08762 -17.29068 -0.00150 -0.00016 0.00291 0.00000 1.000e+04 
70510.000 -38.35911 38.50852 0.00104 -0.00175 0.00057 -0.00000 1.000e+04 
70520.000 26.42922 -33.76383 0.00272 0.00041 0.00248 0.00000 1.000e+04 
70530.000 -24.61108 48.63844 -0.00426 -0.00202 0.00094 -0.00000 1.000e+04 
70540.000 6.75285 -42.68933 0.00294 0.00070 0.00181 0.00000 1.000e+04 
70550.000 -8.19991 53.29350 -0.00284 -0.00216 0.00137 0.00000 1.000e+04 
70560.000 -14.44572 -42.25657 0.00202 0.00064 0.00112 -0.00000 1.000e+04 
70570.000 9.28946 51.82582 -0.00053 -0.00215 0.00184 0.00000 1.000e+04 
70580.000 -32.92371 -33.22871 -0.00355 0.00030 0.00057 -0.00000 1.000e+04 
70590.000 25.60105 43.84316 0.00464 -0.00198 0.00232 0.00000 1.000e+04 
70600.000 -45.49861 -18.36458 0.00120 -0.00019 0.00025 -0.00000 1.000e+04 
70610.000 38.22638 29.93703 -0.00579 -0.00162 0.00272 0.00000 1.000e+04 
70620.000 -51.19496 -0.71869 0.00764 -0.00071 0.00014 0.00000 1.000e+04 
70630.000 44.82954 11.44867 -0.01032 -0.00109 0.00299 0.00000 1.000e+04 
70640.000 -50.09804 17.02344 0.01204 -0.00119 0.00022 -0.00000 1.000e+04 
70650.000 43.38751 -8.94994 -0.00782 -0.00044 0.00300 0.00000 1.000e+04 
70660.000 -42.98389 32.78717 0.00808 -0.00161 0.00044 -0.00000 1.000e+04 
70670.000 33.15980 -27.48845 -0.00385 0.00019 0.00270 0.00000 1.000e+04 
70680.000 -30.97005 44.89685 -0.00144 -0.00192 0.00077 -0.00000 1.000e+04 
70690.000 15.50468 -40.05963 0.00278 0.00062 0.00211 0.00000 1.000e+04 
70700.000 -15.35491 52.04212 -0.00373 -0.00211 0.00118 0.00000 1.000e+04 
70710.000 -5.75724 -43.59940 0.00233 0.00070 0.00140 -0.00000 1.000e+04 
70720.000 1.89936 53.16383 -0.00056 -0.00217 0.00164 0.00000 1.000e+04 
70730.000 -25.65774 -38.01298 0.00324 0.00047 0.00078 -0.00000 1.000e+04 
70740.000 18.93595 47.96683 0.00015 -0.00207 0.00212 0.00000 1.000e+04 
70750.000 -40.88034 -25.34836 0.00528 0.00003 0.00036 -0.00000 1.000e+04 
70760.000 33.34467 36.54660 -0.00150 -0.00180 0.00256 0.00000 1.000e+04 
70770.000 -49.54840 -8.73013 0.00735 -0.00048 0.00017 -0.00000 1.000e+04 
70780.000 42.82188 19.92120 -0.00175 -0.00134 0.00290 0.00000 1.000e+04 
70790.000 -51.40043 9.30461 0.00698 -0.00099 0.00017 -0.00000 1.000e+04 
70800.000 45.08856 -0.08539 -0.00087 -0.00073 0.00303 0.00000 1.000e+04 
70810.000 -46.77945 26.15633 0.00461 -0.00144 0.00033 -0.00000 1.000e+04 
70820.000 38.72995 -19.83195 -0.00297 -0.00007 0.00287 0.00000 1.000e+04 
70830.000 -36.83037 40.00211 0.00642 -0.00179 0.00061 -0.00000 1.000e+04 
70840.000 24.12812 -35.45530 -0.00429 0.00046 0.00240 0.00000 1.000e+04 
70850.000 -22.67156 49.48153 0.00308 -0.00204 0.00099 -0.00000 1.000e+04 
70860.000 4.08807 -43.18380 -0.00094 0.00071 0.00172 0.00000 1.000e+04 
70870.000 -6.02947 53.45332 -0.00324 -0.00216 0.00143 -0.00000 1.000e+04 
70880.000 -17.07233 -41.55098 0.00189 0.00061 0.00104 -0.00000 1.000e+04 
70890.000 11.43790 51.15266 -0.00165 -0.00214 0.00190 0.00000 1.000e+04 
70900.000 -34.86251 -31.63090 0.00028 0.00024 0.00052 -0.00000 1.000e+04 
70910.000 27.31221 42.43962 0.00409 -0.00194 0.00237 0.00000 1.000e+04 
70920.000 -46.58258 -16.37712 -0.00409 -0.00025 0.00023 -0.00000 1.000e+04 
70930.000 39.28192 27.95194 0.00202 -0.00157 0.00277 -0.00000 1.000e+04 
70940.000 -51.48573 1.34996 -0.00187 -0.00077 0.00015 0.00000 1.000e+04 
70950.000 45.02085 9.08089 -0.00144 -0.00102 0.00300 -0.00000 1.000e+04 
70960.000 -49.67607 19.01370 0.00302 -0.00125 0.00024 0.00000 1.000e+04 
70970.000 42.48923 -11.57746 0.00070 -0.00035 0.00298 0.00000 1.000e+04 
70980.000 -41.80371 34.53001 0.00094 -0.00165 0.00048 -0.00000 1.000e+04 
70990.000 31.05882 -29.68796 0.00025 0.00027 0.00263 0.00000 1.000e+04 
71000.000 -29.20434 46.07206 -0.00491 -0.00195 0.00082 -0.00000 1.000e+04 
71010.000 12.69772 -41.11444 0.00220 0.00065 0.00202 -0.00000 1.000e+04 
71020.000 -13.36567 52.45620 -0.00174 -0.00213 0.00123 0.00000 1.000e+04 
71030.000 -8.52876 -43.39951 0.00184 0.00069 0.00131 -0.00000 1.000e+04 
71040.000 4.06491 52.85796 0.00576 -0.00217 0.00170 0.00000 1.000e+04 
71050.000 -28.04612 -36.68549 -0.00637 0.00042 0.00071 -0.00000 1.000e+04 
71060.000 20.90812 46.85066 0.00137 -0.00205 0.00218 -0.00000 1.000e+04 
71070.000 -42.53497 -23.26281 -0.00021 -0.00004 0.00032 0.00000 1.000e+04 
71080.000 34.95998 34.55606 -0.00463 -0.00175 0.00262 -0.00000 1.000e+04 
71090.000 -50.34373 -6.04678 0.00589 -0.00056 0.00016 -0.00000 1.000e+04 
71100.000 43.59699 17.10838 -0.00175 -0.00126 0.00293 0.00000 1.000e+04 
71110.000 -51.18329 11.98491 0.00167 -0.00106 0.00018 -0.00000 1.000e+04 
71120.000 44.62071 -3.27696 0.00583 -0.00063 0.00303 0.00000 1.000e+04 
71130.000 -45.63337 28.61777 -0.00482 -0.00150 0.00037 -0.00000 1.000e+04 
71140.000 36.72675 -22.92832 0.00338 0.00003 0.00281 0.00000 1.000e+04 
71150.000 -34.75774 41.94988 -0.00528 -0.00184 0.00067 -0.00000 1.000e+04 
71160.000 20.82739 -37.49594 -0.00145 0.00053 0.00229 -0.00000 1.000e+04 
71170.000 -19.93266 50.59915 0.00227 -0.00207 0.00106 0.00000 1.000e+04 
71180.000 0.09957 -43.63402 0.00064 0.00071 0.00159 0.00000 1.000e+04 
71190.000 -2.85362 53.44762 0.00325 -0.00217 0.00151 -0.00000 1.000e+04 
71200.000 -20.49294 -40.38768 -0.00776 0.00056 0.00093 0.00000 1.000e+04 
71210.000 14.39777 50.02795 0.01136 -0.00212 0.00199 -0.00000 1.000e+04 
71220.000 -37.23274 -29.43392 -0.00986 0.00016 0.00046 -0.00000 1.000e+04 
71230.000 29.75371 40.28208 0.01262 -0.00189 0.00244 0.00000 1.000e+04 
71240.000 -47.79803 -13.65142 -0.00898 -0.00034 0.00020 -0.00000 1.000e+04 
71250.000 40.83717 24.96513 0.01037 -0.00148 0.00282 0.00000 1.000e+04 
71260.000 -51.58566 4.34165 -0.00624 -0.00085 0.00015 -0.00000 1.000e+04 
71270.000 45.26138 5.53047 0.00666 -0.00091 0.00302 0.00000 1.000e+04 
71280.000 -48.71370 21.69203 -0.00943 -0.00132 0.00027 -0.00000 1.000e+04 
71290.000 41.24151 -14.87334 0.01229 -0.00024 0.00295 -0.00000 1.000e+04 
71300.000 -40.08237 36.51688 -0.01481 -0.00171 0.00052 -0.00000 1.000e+04 
71310.000 28.60241 -32.08460 0.01301 0.00034 0.00255 0.00000 1.000e+04 
71320.000 -26.93413 47.24911 -0.01498 -0.00199 0.00087 -0.00000 1.000e+04 
71330.000 9.85355 -42.06588 0.01110 0.00067 0.00192 0.00000 1.000e+04 
71340.000 -10.92267 52.79116 -0.01421 -0.00215 0.00130 -0.00000 1.000e+04 
71350.000 -11.11019 -43.07190 0.00870 0.00066 0.00123 0.00000 1.000e+04 
71360.000 6.39944 52.34482 -0.01583 -0.00217 0.00176 -0.00000 1.000e+04 
71370.000 -29.95074 -35.50008 0.00998 0.00037 0.00066 0.00000 1.000e+04 
71380.000 22.86615 45.59062 -0.01472 -0.00202 0.00223 -0.00000 1.000e+04 
71390.000 -43.59744 -21.65557 0.00874 -0.00009 0.00029 0.00000 1.000e+04 
71400.000 36.23638 32.81656 -0.01239 -0.00170 0.00266 -0.00000 1.000e+04 
71410.000 -50.61116 -4.51645 0.00492 -0.00061 0.00015 0.00000 1.000e+04 
71420.000 44.12569 15.15683 -0.01044 -0.00120 0.00295 -0.00000 1.000e+04 
71430.000 -50.87482 13.41534 0.00597 -0.00110 0.00019 0.00000 1.000e+04 
71440.000 44.32387 -5.13156 -0.00653 -0.00057 0.00302 -0.00000 1.000e+04 
71450.000 -44.90317 29.67548 0.00321 -0.00153 0.00038 0.00000 1.000e+04 
71460.000 35.86234 -24.23121 -0.00020 0.00007 0.00278 -0.00000 1.000e+04 
71470.000 -33.91294 42.46342 -0.00241 -0.00186 0.00069 0.00000 1.000e+04 
71480.000 19.90909 -38.06109 0.00137 0.00055 0.00226 -0.00000 1.000e+04 
71490.000 -19.25462 50.70691 -0.00474 -0.00208 0.00108 0.00000 1.000e+04 
71500.000 -0.60968 -43.74246 0.00616 0.00071 0.00157 -0.00000 1.000e+04 
71510.000 -2.26510 53.36985 -0.00310 -0.00218 0.00153 0.00000 1.000e+04 
71520.000 -21.19876 -40.19801 0.00397 0.00054 0.00091 -0.00000 1.000e+04 
71530.000 15.07647 49.69989 -0.00281 -0.00211 0.00201 0.00000 1.000e+04 
71540.000 -37.87222 -28.89194 0.00726 0.00014 0.00044 -0.00000 1.000e+04 
71550.000 30.36800 39.61323 -0.00792 -0.00188 0.00247 0.00000 1.000e+04 
71560.000 -48.16713 -12.93077 0.01328 -0.00036 0.00019 -0.00000 1.000e+04 
71570.000 41.22308 23.95908 -0.01039 -0.00146 0.00284 0.00000 1.000e+04 
71580.000 -51.59877 4.98439 0.01387 -0.00087 0.00015 -0.00000 1.000e+04 
71590.000 45.25717 4.53796 -0.01042 -0.00088 0.00302 0.00000 1.000e+04 
71600.000 -48.51010 22.07887 0.01184 -0.00133 0.00027 0.00000 1.000e+04 
71610.000 40.98353 -15.48149 -0.01295 -0.00022 0.00294 -0.00000 1.000e+04 
71620.000 -39.84424 36.73043 0.01214 -0.00171 0.00053 0.00000 1.000e+04 
71630.000 28.23377 -32.42932 -0.00827 0.00035 0.00254 -0.00000 1.000e+04 
71640.000 -26.61950 47.43578 0.00837 -0.00199 0.00088 0.00000 1.000e+04 
71650.000 9.11202 -42.32911 -0.00050 0.00068 0.00189 -0.00000 1.000e+04 
71660.000 -10.28608 52.87346 -0.00708 -0.00215 0.00131 0.00000 1.000e+04 
71670.000 -12.11743 -42.94928 0.00100 0.00065 0.00120 0.00000 1.000e+04 
71680.000 7.21812 52.14479 0.00519 -0.00216 0.00179 -0.00000 1.000e+04 
71690.000 -30.96520 -34.88817 -0.00719 0.00034 0.00063 0.00000 1.000e+04 
71700.000 23.79382 44.94918 0.00029 -0.00201 0.00226 -0.00000 1.000e+04 
71710.000 -44.39307 -20.56578 -0.00474 -0.00013 0.00028 0.00000 1.000e+04 
71720.000 37.06766 31.56371 0.00254 -0.00167 0.00269 -0.00000 1.000e+04 
71730.000 -50.98526 -2.98415 -0.00626 -0.00065 0.00015 0.00000 1.000e+04 
71740.000 44.47054 13.28162 0.00188 -0.00115 0.00297 -0.00000 1.000e+04 
71750.000 -50.62358 15.03331 -0.00495 -0.00115 0.00021 0.00000 1.000e+04 
71760.000 43.84320 -7.29500 0.00221 -0.00050 0.00301 -0.00000 1.000e+04 
71770.000 -43.99931 31.23545 -0.00690 -0.00157 0.00041 -0.00000 1.000e+04 
71780.000 34.28436 -26.27942 0.00665 0.00014 0.00273 0.00000 1.000e+04 
71790.000 -32.35599 43.69760 -0.00588 -0.00189 0.00073 -0.00000 1.000e+04 
71800.000 17.46679 -39.31965 0.00215 0.00058 0.00217 0.00000 1.000e+04 
71810.000 -17.23998 51.32197 -0.00394 -0.00210 0.00113 -0.00000 1.000e+04 
71820.000 -3.20234 -43.80663 -0.00232 0.00070 0.00148 0.00000 1.000e+04 
71830.000 -0.31529 53.19518 0.00199 -0.00218 0.00158 -0.00000 1.000e+04 
71840.000 -23.16865 -39.35333 -0.00888 0.00051 0.00086 0.00000 1.000e+04 
71850.000 16.69525 48.92644 0.00984 -0.00210 0.00205 -0.00000 1.000e+04 
71860.000 -39.05678 -27.62202 -0.01242 0.00010 0.00041 0.00000 1.000e+04 
71870.000 31.54038 38.39245 0.01362 -0.00185 0.00250 -0.00000 1.000e+04 
71880.000 -48.66945 -11.54850 -0.01432 -0.00040 0.00018 -0.00000 1.000e+04 
71890.000 41.83037 22.51292 0.01166 -0.00142 0.00286 0.00000 1.000e+04 
71900.000 -51.58976 6.42175 -0.01036 -0.00091 0.00016 -0.00000 1.000e+04 
71910.000 45.23203 2.87014 0.00687 -0.00083 0.00303 -0.00000 1.000e+04 
71920.000 -47.98403 23.50453 -0.01056 -0.00137 0.00029 0.00000 1.000e+04 
71930.000 40.13995 -17.25753 0.01242 -0.00017 0.00291 -0.00000 1.000e+04 
71940.000 -38.83907 37.85104 -0.01357 -0.00174 0.00056 -0.00000 1.000e+04 
71950.000 26.67088 -33.70241 0.01120 0.00040 0.00248 0.00000 1.000e+04 
71960.000 -25.34896 48.06619 -0.01149 -0.00201 0.00092 -0.00000 1.000e+04 
71970.000 7.36145 -42.73210 0.00596 0.00069 0.00183 0.00000 1.000e+04 
71980.000 -9.16800 52.91590 -0.00924 -0.00216 0.00134 -0.00000 1.000e+04 
71990.000 -13.34490 -42.71162 0.00868 0.00064 0.00116 0.00000 1.000e+04 
72000.000 7.99540 51.85744 -0.01520 -0.00216 0.00181 -0.00000 1.000e+04 
72010.000 -31.67499 -34.44704 0.01092 0.00033 0.00061 0.00000 1.000e+04 
72020.000 24.30746 44.45117 -0.01650 -0.00200 0.00228 -0.00000 1.000e+04 
72030.000 -44.62928 -20.24971 0.01263 -0.00014 0.00028 0.00000 1.000e+04 
72040.000 37.20041 31.15744 -0.01265 -0.00166 0.00270 -0.00000 1.000e+04 
72050.000 -50.97641 -3.05880 0.00546 -0.00065 0.00015 0.00000 1.000e+04 
72060.000 44.38570 13.23879 -0.00815 -0.00115 0.00297 -0.00000 1.000e+04 
72070.000 -50.72733 14.57133 0.00050 -0.00114 0.00020 0.00000 1.000e+04 
72080.000 43.85051 -7.05762 -0.00511 -0.00051 0.00302 -0.00000 1.000e+04 
72090.000 -44.36646 30.57614 -0.00153 -0.00156 0.00040 0.00000 1.000e+04 
72100.000 34.65314 -25.83052 0.00271 0.00013 0.00275 -0.00000 1.000e+04 
72110.000 -32.97144 43.24739 -0.00636 -0.00188 0.00072 0.00000 1.000e+04 
72120.000 17.83636 -39.18954 0.01023 0.00058 0.00219 0.00000 1.000e+04 
72130.000 -17.87582 51.04804 -0.01390 -0.00210 0.00111 -0.00000 1.000e+04 
72140.000 -2.69057 -43.88556 0.01044 0.00070 0.00150 0.00000 1.000e+04 
72150.000 -0.92167 53.16466 -0.01473 -0.00218 0.00157 0.00000 1.000e+04 
72160.000 -22.81308 -39.63669 0.01193 0.00051 0.00087 0.00000 1.000e+04 
72170.000 16.22707 49.01459 -0.01240 -0.00211 0.00204 0.00000 1.000e+04 
72180.000 -38.84864 -28.03254 0.01214 0.00011 0.00042 -0.00000 1.000e+04 
72190.000 31.20938 38.58777 -0.00870 -0.00186 0.00250 0.00000 1.000e+04 
72200.000 -48.67731 -11.91675 0.01181 -0.00039 0.00019 -0.00000 1.000e+04 
72210.000 41.66242 22.60781 -0.00619 -0.00143 0.00286 0.00000 1.000e+04 
72220.000 -51.66204 5.91051 0.00921 -0.00090 0.00016 -0.00000 1.000e+04 
72230.000 45.20108 3.07125 -0.00234 -0.00083 0.00303 0.00000 1.000e+04 
72240.000 -48.18485 23.03588 0.00594 -0.00136 0.00029 -0.00000 1.000e+04 
72250.000 40.27570 -17.00587 0.00046 -0.00018 0.00292 0.00000 1.000e+04 
72260.000 -39.07949 37.58453 -0.00042 -0.00174 0.00055 -0.00000 1.000e+04 
72270.000 26.88785 -33.57226 0.00186 0.00039 0.00249 0.00000 1.000e+04 
72280.000 -25.55754 47.93001 0.00111 -0.00201 0.00091 -0.00000 1.000e+04 
72290.000 7.62315 -42.72162 -0.00348 0.00068 0.00184 0.00000 1.000e+04 
72300.000 -9.19920 52.94952 0.00322 -0.00216 0.00134 -0.00000 1.000e+04 
72310.000 -13.42528 -42.71662 -0.00428 0.00064 0.00116 0.00000 1.000e+04 
72320.000 8.20837 51.82674 0.01015 -0.00216 0.00181 -0.00000 1.000e+04 
72330.001 -31.76742 -34.34570 -0.01065 0.00032 0.00061 -0.00000 1.000e+04 
72340.001 24.48882 44.36323 0.01271 -0.00200 0.00229 0.00000 1.000e+04 
72350.001 -44.67633 -20.10673 -0.00894 -0.00014 0.00027 -0.00000 1.000e+04 
72360.001 37.39340 30.97897 0.00831 -0.00166 0.00270 0.00000 1.000e+04 
72370.001 -51.01789 -2.70826 -0.00607 -0.00066 0.00015 -0.00000 1.000e+04 
72380.001 44.49468 12.86201 0.00922 -0.00114 0.00298 0.00000 1.000e+04 
72390.001 -50.62297 15.01336 -0.00152 -0.00115 0.00021 -0.00000 1.000e+04 
72400.001 43.74845 -7.55720 -0.00107 -0.00049 0.00301 0.00000 1.000e+04 
72410.001 -44.10345 30.92274 0.00702 -0.00157 0.00041 -0.00000 1.000e+04 
72420.001 34.37821 -26.21288 -0.00339 0.00014 0.00274 0.00000 1.000e+04 
72430.001 -32.66814 43.40783 0.00236 -0.00189 0.00072 -0.00000 1.000e+04 
72440.001 17.61543 -39.31032 -0.00314 0.00058 0.00218 0.00000 1.000e+04 
72450.001 -17.61583 51.11106 0.00129 -0.00210 0.00112 -0.00000 1.000e+04 
72460.001 -2.83112 -43.86831 -0.00291 0.00070 0.00150 0.00000 1.000e+04 
72470.001 -0.85963 53.11886 -0.00068 -0.00218 0.00157 -0.00000 1.000e+04 
72480.001 -22.61933 -39.67820 -0.00166 0.00052 0.00088 0.00000 1.000e+04 
72490.001 15.96978 49.11119 0.00671 -0.00211 0.00204 -0.00000 1.000e+04 
72500.001 -38.57856 -28.30532 -0.01074 0.00012 0.00043 0.00000 1.000e+04 
72510.001 30.99181 38.85126 0.00538 -0.00186 0.00249 -0.00000 1.000e+04 
72520.001 -48.55641 -12.18130 -0.00689 -0.00039 0.00019 0.00000 1.000e+04 
72530.001 41.54275 22.94965 0.00374 -0.00143 0.00285 -0.00000 1.000e+04 
72540.001 -51.66044 5.63101 -0.00981 -0.00089 0.00016 0.00000 1.000e+04 
72550.001 45.20591 3.41296 0.00793 -0.00085 0.00303 -0.00000 1.000e+04 
72560.001 -48.30790 22.68206 -0.00707 -0.00135 0.00028 -0.00000 1.000e+04 
72570.001 40.47311 -16.58599 0.00987 -0.00019 0.00293 0.00000 1.000e+04 
72580.001 -39.40381 37.15894 -0.00501 -0.00173 0.00054 -0.00000 1.000e+04 
72590.001 27.43093 -33.12764 -0.00219 0.00037 0.00251 0.00000 1.000e+04 
72600.001 -26.18536 47.52281 0.00127 -0.00200 0.00089 -0.00000 1.000e+04 
72610.001 8.63886 -42.48732 0.00157 0.00068 0.00188 0.00000 1.000e+04 
72620.001 -10.21546 52.74111 0.00294 -0.00215 0.00132 -0.00000 1.000e+04 
72630.001 -12.14189 -43.00810 -0.00969 0.00065 0.00120 0.00000 1.000e+04 
72640.001 6.95837 52.03214 0.00819 -0.00217 0.00178 -0.00000 1.000e+04 
72650.001 -30.55859 -35.25356 -0.00666 0.00035 0.00064 0.00000 1.000e+04 
72660.001 23.20492 45.13754 0.01007 -0.00202 0.00225 -0.00000 1.000e+04 
72670.001 -43.91332 -21.46819 -0.00800 -0.00010 0.00029 -0.00000 1.000e+04 
72680.001 36.40302 32.23563 0.00549 -0.00170 0.00267 0.00000 1.000e+04 
72690.001 -50.74517 -4.51374 -0.00154 -0.00061 0.00015 -0.00000 1.000e+04 
72700.001 44.06698 14.67115 0.00535 -0.00119 0.00296 0.00000 1.000e+04 
72710.001 -50.99765 13.17842 0.00380 -0.00110 0.00019 -0.00000 1.000e+04 
72720.001 44.17052 -5.55093 -0.00880 -0.00056 0.00302 0.00000 1.000e+04 
72730.001 -45.12810 29.23890 0.00680 -0.00152 0.00038 -0.00000 1.000e+04 
72740.001 35.74329 -24.39671 -0.00110 0.00008 0.00278 0.00000 1.000e+04 
72750.001 -34.30641 42.09644 0.00774 -0.00186 0.00068 -0.00000 1.000e+04 
72760.001 19.74189 -38.24624 -0.00888 0.00054 0.00225 -0.00000 1.000e+04 
72770.001 -19.72067 50.37267 0.00342 -0.00208 0.00107 0.00000 1.000e+04 
72780.001 -0.43887 -43.86270 0.00193 0.00070 0.00158 -0.00000 1.000e+04 
72790.001 -3.06158 53.13569 0.00712 -0.00218 0.00151 0.00000 1.000e+04 
72800.001 -20.58546 -40.63640 -0.00371 0.00055 0.00094 -0.00000 1.000e+04 
72810.001 13.98805 49.82716 -0.00089 -0.00213 0.00198 0.00000 1.000e+04 
72820.001 -37.08877 -29.97080 0.00548 0.00017 0.00047 -0.00000 1.000e+04 
72830.001 29.24083 40.29817 0.00199 -0.00191 0.00244 0.00000 1.000e+04 
72840.001 -47.71518 -14.55850 0.00477 -0.00032 0.00021 -0.00000 1.000e+04 
72850.001 40.39695 25.15002 -0.00451 -0.00150 0.00282 0.00000 1.000e+04 
72860.001 -51.74651 2.98378 0.00845 -0.00082 0.00015 -0.00000 1.000e+04 
72870.001 45.03840 6.04927 -0.00219 -0.00093 0.00302 0.00000 1.000e+04 
72880.001 -49.35293 20.10343 0.00577 -0.00129 0.00026 -0.00000 1.000e+04 
72890.001 41.47162 -14.10613 -0.01037 -0.00028 0.00296 0.00000 1.000e+04 
72900.001 -41.30000 35.00327 0.00967 -0.00167 0.00049 0.00000 1.000e+04 
72910.001 29.41035 -31.38889 -0.00620 0.00031 0.00258 -0.00000 1.000e+04 
72920.001 -28.70016 46.11807 0.00994 -0.00197 0.00083 0.00000 1.000e+04 
72930.001 10.94683 -41.92780 -0.00597 0.00066 0.00196 0.00000 1.000e+04 
72940.001 -12.92160 52.16223 0.01025 -0.00214 0.00125 -0.00000 1.000e+04 
72950.001 -9.77678 -43.57679 -0.00881 0.00067 0.00128 -0.00000 1.000e+04 
72960.001 4.23572 52.35625 0.00447 -0.00218 0.00171 0.00000 1.000e+04 
72970.001 -28.57340 -36.81642 -0.00073 0.00040 0.00071 -0.00000 1.000e+04 
72980.001 20.79671 46.37142 0.00828 -0.00206 0.00219 0.00000 1.000e+04 
72990.001 -42.70320 -23.69736 -0.00138 -0.00004 0.00033 -0.00000 1.000e+04 
73000.001 34.76087 34.13330 0.00405 -0.00175 0.00263 0.00000 1.000e+04 
73010.001 -50.46779 -6.88222 -0.00002 -0.00055 0.00017 -0.00000 1.000e+04 
